song_name,song_popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,audio_valence,artist_name,album_names,playlist,label,tag
Delam Gerefteh,8,0.907,0.218,0.36700000000000005,0.0018800000000000002,2,0.132,0.7103065447426462,0.0432,0.289326422304575,4,0.223,Golpa (Ali Akbar Golpayegani),Old But Gold Vol. 3,Persian Essentials,0,Sad
Deleh Divuneh,36,0.826,0.591,0.522,5.09e-06,4,0.248,0.6896389363863902,0.063,0.3139841035333736,4,0.871,Hayedeh,Shabeh Eshgh,Persian Essentials,1,Happy
Delhi,34,0.0748,0.9540000000000001,0.639,0.00255,10,0.13699999999999998,0.8093326394567938,0.147,0.47454997152502093,4,0.838,Benini,Delhi,K-Hip-Hop Beats,1,Happy
Delicate,84,0.21600000000000003,0.75,0.40399999999999997,0.000357,9,0.0911,0.7084975094788493,0.0682,0.3922325209022855,4,0.0499,Taylor Swift,reputation,Mega Hit Mix,0,Sad
Delicate,84,0.21600000000000003,0.75,0.40399999999999997,0.000357,9,0.0911,0.7084975094788493,0.0682,0.3922325209022855,4,0.0499,Taylor Swift,reputation,Pop Royalty,0,Sad
Delicate,84,0.21600000000000003,0.75,0.40399999999999997,0.000357,9,0.0911,0.7084975094788493,0.0682,0.3922325209022855,4,0.0499,Taylor Swift,reputation,Soft Pop Hits,0,Sad
Delicate,84,0.21600000000000003,0.75,0.40399999999999997,0.000357,9,0.0911,0.7084975094788493,0.0682,0.3922325209022855,4,0.0499,Taylor Swift,reputation,Teen Party,0,Sad
Delicate,84,0.21600000000000003,0.75,0.40399999999999997,0.000357,9,0.0911,0.7084975094788493,0.0682,0.3922325209022855,4,0.0499,Taylor Swift,reputation,Women of Pop,0,Sad
Delicate Transitions,68,0.9640000000000001,0.40700000000000003,0.187,0.925,8,0.10800000000000001,0.5534161028919783,0.044000000000000004,0.4839260806048251,5,0.0705,Gavin Luke,Drifting Among Strangers,Calm Vibes,0,Sad
Delicately in the Sunlight,48,0.9840000000000001,0.13,0.0182,0.922,0,0.0889,0.30775902659034027,0.037000000000000005,0.293061184063916,3,0.032,Earthen Sea,An Act of Love,Dreamy Vibes,0,Sad
Deliver Me,0,7.77e-05,0.29,0.868,5.15e-06,1,0.408,0.8518821401134984,0.0773,0.37508150446933375,4,0.193,Parkway Drive,Deep Blue,Extreme Metal Workout,2,Energetic
Deliverance,9,0.664,0.39899999999999997,0.4,0.45299999999999996,6,0.10099999999999999,0.6583649294971874,0.0411,0.4744261672678052,4,0.105,RY X,Deliverance,Deep Dark Indie,0,Sad
Delusions - Larse Mix,55,0.0041600000000000005,0.797,0.489,0.175,4,0.0472,0.6869129928382028,0.0721,0.48693452405516724,4,0.725,Minako,Delusions,Lounge - Soft House,1,Happy
Dem Hands Doe,52,0.0061,0.546,0.993,0.253,1,0.23199999999999998,0.9094738928951999,0.396,0.6190212860786241,4,0.445,Riot Ten,Dem Hands Doe,Hype,2,Energetic
Dema Ga Ge Gi Go Gu,2,0.622,0.619,0.9229999999999999,0.00148,8,0.113,0.9074418258865512,0.293,0.6177048341435636,5,0.493,El Alfa,Dema Ga Ge Gi Go Gu,La Barberia,2,Energetic
Denial,59,2.62e-05,0.602,0.907,0.0033299999999999996,1,0.222,0.8222684806581915,0.0522,0.43062422106488174,4,0.461,Sevendust,Best Of (Chapter One 1997-2004),Pumping Iron,2,Energetic
Dennis,59,0.0291,0.8270000000000001,0.6759999999999999,7.28e-05,1,0.07400000000000001,0.8017743414368201,0.0481,0.4128335493029821,4,0.5529999999999999,Roy Blair,Dennis,Bedroom Pop,1,Happy
Dentro de ti,48,0.0259,0.72,0.8240000000000001,2.7399999999999995e-05,6,0.309,0.8396153941466558,0.0275,0.4168076659596069,4,0.5720000000000001,Javiera Mena,Espejo,Pop Chile,2,Happy
Depraved,45,0.499,0.745,0.265,0.628,1,0.10400000000000001,0.6481798131489604,0.040999999999999995,0.4539613235500458,4,0.121,Mammals,Animalia,Deep Dark Indie,0,Sad
Depreston,47,0.0246,0.6920000000000001,0.467,1.4300000000000002e-05,0,0.059000000000000004,0.6738284638069041,0.0336,0.5216574913956042,4,0.42200000000000004,Courtney Barnett,"Sometimes I Sit and Think, and Sometimes I Just Sit",Alternative 10s,0,Energetic
Der Mussolini - 1998 - Remaster,2,0.124,0.593,0.7959999999999999,0.494,6,0.11599999999999999,0.727678239536094,0.0318,0.6450531945625171,4,0.867,DAF,Alles Ist Gut,The '80s All Lined Up,1,Happy
Desátame,52,0.0345,0.57,0.945,4.43e-06,7,0.175,0.8706168066810398,0.053,0.5624221064881685,4,0.593,Monica Naranjo,Palabra de Mujer,Latin Pride,2,Happy
Desafío,44,0.486,0.161,0.48200000000000004,0.409,1,0.371,0.682923202735856,0.0472,0.6647958467798514,5,0.0926,Arca,Arca,Latin Pride,0,Energetic
Descendant Of The Stars (Traveling The Stars Theme),48,0.146,0.536,0.887,0.0,4,0.664,0.8497509478849157,0.377,0.6772835695243441,4,0.7240000000000001,Action Bronson,Descendant Of The Stars (Traveling The Stars Theme),Urban Poet,2,Happy
Desconocidos,73,0.146,0.7090000000000001,0.7709999999999999,3.29e-06,7,0.249,0.8467771912868932,0.166,0.7180894527026469,4,0.7090000000000001,Mau y Ricky,Desconocidos,Exitos USA,1,Happy
Desconocidos,73,0.146,0.7090000000000001,0.7709999999999999,3.29e-06,7,0.249,0.8467771912868932,0.166,0.7180894527026469,4,0.7090000000000001,Mau y Ricky,Desconocidos,Viva Latino,1,Happy
Desde Esa Noche,72,0.171,0.78,0.929,0.0,11,0.0677,0.9424082472182985,0.0532,0.3920963362193482,4,0.8370000000000001,Thalía,Latina,Latin Pop Classics,1,Happy
Desde Esa Noche,72,0.171,0.78,0.929,0.0,11,0.0677,0.9424082472182985,0.0532,0.3920963362193482,4,0.8370000000000001,Thalía,Latina,Latin Pride,1,Happy
Desert Winds,46,0.953,0.489,0.114,0.87,10,0.0921,0.4141451688845935,0.0331,0.5118150529469541,4,0.0927,Out Of Gravity,Drifting Clouds,Cool Down,0,Sad
Deserve,40,0.275,0.7170000000000001,0.7190000000000001,0.0,10,0.254,0.8650410130597477,0.0905,0.3921788723908254,4,0.5479999999999999,Ivan Ooze,Deserve,All Aussie Hip-Hop,2,Happy
Deserve This,57,0.0642,0.695,0.39799999999999996,1.85e-06,2,0.303,0.7581592446658241,0.0817,0.38763112934243443,4,0.515,Chelsea Cutler,Sleeping With Roses,Left of Center,0,Happy
Desesperada,59,0.0196,0.78,0.879,6.64e-06,6,0.138,0.7530790771442024,0.0691,0.4053887866357431,4,0.889,Marta Sánchez,Mujer,Fiesta 90era,1,Happy
Desire,63,0.000212,0.49,0.8270000000000001,0.00406,8,0.11199999999999999,0.7257700790523629,0.0482,0.44807649452372517,4,0.626,U2,Rattle And Hum,80s Rock Anthems,2,Happy
Desire,51,0.721,0.68,0.42200000000000004,0.235,7,0.23199999999999998,0.6729858994374645,0.0439,0.3715613367558333,4,0.345,Lisa Bregneager,Thigh,Autumn Leaves,0,Energetic
Desire Lines,58,0.0565,0.318,0.9179999999999999,0.293,2,0.659,0.8048967858647437,0.0373,0.4975569293242765,4,0.6,Deerhunter,Halcyon Digest,Alternative 10s,2,Happy
desires,39,0.6,0.662,0.524,0.000175,1,0.276,0.7693603945183753,0.273,0.5161193142894874,3,0.5720000000000001,BAP.,monkshood,Beats & Rhymes,1,Happy
Desnúdate Mujer,55,0.113,0.727,0.7070000000000001,0.0021100000000000003,7,0.111,0.7763735038287116,0.044000000000000004,0.41189676375671647,4,0.917,Frankie Ruiz,Oro Salsero,Bodega Sounds,1,Happy
Despacito,67,0.619,0.6859999999999999,0.475,0.0,4,0.501,0.8226402002329443,0.0748,0.35636230077831615,4,0.743,Madilyn Bailey,Despacito,Acoustic Covers,1,Happy
Despacito - Remix,47,0.22899999999999998,0.6940000000000001,0.815,0.0,2,0.0924,0.8534681436324437,0.12,0.36700121328172075,4,0.813,Luis Fonsi,Despacito Feat. Justin Bieber (Remix),Certified Gold,1,Happy
Despacito - Remix,84,0.228,0.653,0.816,0.0,2,0.0967,0.8528486110078557,0.16699999999999998,0.7349268316839855,4,0.816,Luis Fonsi,Despacito Feat. Justin Bieber (Remix),Latin Party Anthems,1,Happy
Despacito - Remix,84,0.228,0.653,0.816,0.0,2,0.0967,0.8528486110078557,0.16699999999999998,0.7349268316839855,4,0.816,Luis Fonsi,Despacito Feat. Justin Bieber (Remix),The GRAMMYs Official Playlist,1,Happy
Despacito - Remix,84,0.228,0.653,0.816,0.0,2,0.0967,0.8528486110078557,0.16699999999999998,0.7349268316839855,4,0.816,Luis Fonsi,Despacito Feat. Justin Bieber (Remix),Workday_ Pop,1,Happy
Despacito (Featuring Daddy Yankee),80,0.20800000000000002,0.659,0.802,0.0,2,0.12300000000000001,0.8420191807300572,0.14800000000000002,0.7343078103979069,4,0.863,Luis Fonsi,Despacito (Featuring Daddy Yankee),50 Latin Classics,1,Happy
Despacito (Featuring Daddy Yankee),45,0.209,0.66,0.7859999999999999,0.0,2,0.11199999999999999,0.8428369637945134,0.17,0.7338827491147997,4,0.846,Luis Fonsi,Despacito (Featuring Daddy Yankee),Songs to Sing in the Car,1,Happy
Despacito x Shape Of You,63,0.0582,0.691,0.631,0.0,5,0.16899999999999998,0.7813297648254157,0.0377,0.3878539770054227,4,0.5770000000000001,Pentatonix,"PTX Presents: Top Pop, Vol. I",All A Cappella,1,Happy
Desperate Man,74,0.0716,0.711,0.7959999999999999,0.0045,10,0.262,0.8152553713478552,0.0341,0.45391180184715957,4,0.9009999999999999,Eric Church,Desperate Man,Hot Country,1,Happy
Despicable,67,0.0123,0.5760000000000001,0.782,0.0024100000000000002,1,0.467,0.8078953237677495,0.0346,0.36303947705081757,4,0.36700000000000005,grandson,a modern tragedy vol. 1,Rock This,2,Energetic
D'estate non vale (feat. Ana Mena),79,0.0852,0.6579999999999999,0.748,0.0,11,0.0789,0.8169405000867346,0.142,0.7424912717998664,4,0.69,Fred De Palma,D'estate non vale (feat. Ana Mena),Global X,1,Happy
Destination Calabria - Radio Edit,5,0.000299,0.604,0.972,0.000983,9,0.09699999999999999,0.8213020097638342,0.0524,0.528441964691026,4,0.354,Alex Gaudino,Destination Calabria,Dance Classics,2,Energetic
Destinations,49,0.774,0.614,0.601,0.841,2,0.11699999999999999,0.8023195301464575,0.0386,0.5075933277758978,4,0.514,Alesso,Forever,Sad Beats,2,Happy
Destroyer,52,0.00549,0.511,0.813,0.00207,0,0.0969,0.7927043838128516,0.0357,0.5026494111044166,4,0.826,Dead Man Winter,Destroyer,Happy Folk,1,Happy
Desvelado,61,0.0663,0.6709999999999999,0.6709999999999999,0.0,6,0.213,0.7731271528758704,0.0467,0.717598362482358,4,0.888,Bobby Pulido,Puro Tejano Gold,Tejano Classics,1,Happy
Details,20,0.8320000000000001,0.516,0.434,0.00228,8,0.332,0.7650732287562263,0.0555,0.383009103739714,4,0.43200000000000005,Maisie Peters,Details,Contemporary Blend,0,Energetic
Details,20,0.8320000000000001,0.516,0.434,0.00228,8,0.332,0.7650732287562263,0.0555,0.383009103739714,4,0.43200000000000005,Maisie Peters,Details,New Music Friday,0,Energetic
Details,20,0.8320000000000001,0.516,0.434,0.00228,8,0.332,0.7650732287562263,0.0555,0.383009103739714,4,0.43200000000000005,Maisie Peters,Details,Tomorrow's Hits,0,Energetic
Details,0,0.0992,0.643,0.9059999999999999,0.000884,2,0.18100000000000002,0.8059376006740515,0.0539,0.5570696357678754,4,0.5589999999999999,Andrew Belle,Black Bear,You & Me,2,Happy
Detalles,51,0.184,0.7240000000000001,0.77,3.7e-05,4,0.243,0.8610016603474339,0.0533,0.7273211234823662,4,0.935,Oscar D'León,Detalles,Salsa Classics,1,Happy
Detalles,48,0.22899999999999998,0.725,0.6779999999999999,2.65e-05,4,0.13,0.8027903749411445,0.0479,0.7263018017646233,4,0.961,Oscar D'León,Los Oscares De Oscar,Salsa Hits_ Los 90s,1,Happy
Detalles (Detalhes),56,0.6,0.518,0.25,0.000601,9,0.139,0.518028399375511,0.0269,0.3618757170329897,4,0.642,Roberto Carlos,Un Gato En La Oscuridad,Abuela's Mix,0,Happy
Detroit City,43,0.518,0.519,0.319,9.05e-06,11,0.096,0.6350457215076946,0.0287,0.5020138825840426,4,0.473,Bobby Bare,Super Hits,Country's Greatest Hits_  The '60s,0,Energetic
Detroit Rock City,22,0.0442,0.546,0.91,5.610000000000001e-05,5,0.263,0.7937947612321264,0.061,0.3738063206200118,4,0.45799999999999996,KISS,Double Platinum (Remastered Version),80s Hard Rock,2,Energetic
Deus,33,0.0808,0.627,0.5760000000000001,1.06e-05,4,0.228,0.7022774019279856,0.0288,0.39789450226561796,4,0.6509999999999999,The Sugarcubes,The Great Crossover Potential,The '80s All Lined Up,1,Happy
Devagarinho,79,0.309,0.797,0.78,5.45e-05,1,0.18899999999999997,0.8109434242807226,0.0574,0.42116970262217424,4,0.823,Luísa Sonza,Devagarinho,Global Viral 50,1,Happy
Devastated,8,0.12,0.8370000000000001,0.48100000000000004,0.0,10,0.309,0.749535350531559,0.0801,0.5075149184129946,4,0.578,Joey Bada$$,Devastated,HIIT-Hop,1,Happy
Devastated,8,0.12,0.8370000000000001,0.48100000000000004,0.0,10,0.309,0.749535350531559,0.0801,0.5075149184129946,4,0.578,Joey Bada$$,Devastated,Urban Poet,1,Happy
DEVIL,18,0.00039,0.354,0.9420000000000001,6.36e-06,7,0.431,0.8803062969295963,0.237,0.4951840143943084,4,0.242,Shinedown,DEVIL,Adrenaline Workout,2,Energetic
DEVIL,18,0.00039,0.354,0.9420000000000001,6.36e-06,7,0.431,0.8803062969295963,0.237,0.4951840143943084,4,0.242,Shinedown,DEVIL,Hard Rock Workout,2,Energetic
DEVIL,18,0.00039,0.354,0.9420000000000001,6.36e-06,7,0.431,0.8803062969295963,0.237,0.4951840143943084,4,0.242,Shinedown,DEVIL,Rock Me UP!,2,Energetic
Devil Like Me,68,0.758,0.679,0.63,7.06e-05,2,0.111,0.7914653185636755,0.158,0.5079358528875281,4,0.5579999999999999,Rainbow Kitten Surprise,Seven + Mary,Deep Dark Indie,1,Happy
Devil On My Shoulder,56,0.00193,0.588,0.892,0.000991,2,0.32,0.8536168314623448,0.0337,0.39578157627580296,4,0.565,Billy Talent,Billy Talent III,Rock Your Body,2,Happy
Devil Woman,44,0.9209999999999999,0.684,0.27699999999999997,6.54e-06,4,0.124,0.6360865363170025,0.0533,0.5990268985382845,4,0.642,Marty Robbins,The Story Of My Life: The Best Of Marty Robbins 1952-1965,Country's Greatest Hits_  The '60s,0,Happy
Devils Haircut,51,0.175,0.6859999999999999,0.7290000000000001,0.000833,7,0.13699999999999998,0.8405818650410131,0.0298,0.5098506920657979,4,0.79,Beck,Odelay,Alternative 90s,1,Happy
Devil's Resting Place,39,0.515,0.221,0.59,0.0636,2,0.0934,0.6559363616088023,0.0916,0.7398005926097113,4,0.713,Laura Marling,Once I Was An Eagle,Deep Dark Indie,1,Happy
Devil's Spoke,15,0.473,0.447,0.568,0.00028,2,0.0824,0.7334275022922707,0.0423,0.48515174275126083,4,0.309,Laura Marling,I Speak Because I Can,Alternative 10s,0,Energetic
Devil's Whisper,48,0.23399999999999999,0.778,0.636,0.0406,7,0.345,0.7256957351374124,0.172,0.4456581846994446,4,0.312,Raury,All We Need,NIKE RUNNING FASTEST MILE,2,Energetic
Devotion,3,0.0277,0.591,0.9129999999999999,0.0,4,0.24,0.8753995985428593,0.0479,0.5240923084541802,4,0.66,Wolfgang Gartner,Devotion,Para Entrenar,1,Happy
Dexter's Tune - Remastered Awakenings - Original Motion Picture Soundtrack,55,0.996,0.40700000000000003,0.028999999999999998,0.932,7,0.084,0.22491512403043157,0.0654,0.30147574674601146,5,0.134,Randy Newman,Awakenings - Original Motion Picture Soundtrack,Piano in the Background,0,Sad
Dexxx,30,0.34299999999999997,0.785,0.679,0.0,0,0.106,0.816866156171784,0.32299999999999995,0.6609001394861299,4,0.48,Lil Fibo,Dexxx,Fresh Finds_ Fire Emoji,2,Energetic
DGAF,18,0.22699999999999998,0.804,0.522,0.000171,9,0.077,0.7793472604267341,0.0485,0.5536856527373122,4,0.243,Noah Slee,DGAF (feat. Shiloh Dynasty),Workday_ Pop,0,Sad
Diamond Heart,21,0.0696,0.6609999999999999,0.648,1.09e-06,3,0.126,0.8272743042648626,0.0682,0.5272575706303289,4,0.332,Lady Gaga,Joanne (Deluxe),LADY GAGA  JOANNE,2,Energetic
Diamond Heart,84,0.129,0.499,0.638,0.0,0,0.631,0.808440512477387,0.0438,0.3713302354756973,4,0.253,Alan Walker,Diamond Heart,Now Hear This,2,Energetic
Diamond Heart,84,0.129,0.499,0.638,0.0,0,0.631,0.808440512477387,0.0438,0.3713302354756973,4,0.253,Alan Walker,Diamond Heart,Pop Rising,2,Energetic
Diamond Heart,84,0.129,0.499,0.638,0.0,0,0.631,0.808440512477387,0.0438,0.3713302354756973,4,0.253,Alan Walker,Diamond Heart,Today's Top Hits,2,Energetic
Diamond Teeth Samurai,48,0.00451,0.799,0.659,0.0,10,0.13,0.8221197928282904,0.272,0.7343944733779579,4,0.256,YoungBoy Never Broke Again,Diamond Teeth Samurai,Off the Strength,2,Sad
Diamonds,52,0.126,0.5660000000000001,0.672,0.0,8,0.225,0.8354769162144079,0.034,0.32182091301512894,4,0.435,Sarah Darling,Diamonds,Country Coffeehouse,2,Energetic
Diamonds,55,0.0648,0.5920000000000001,0.536,0.009770000000000001,5,0.588,0.7046564072064034,0.0451,0.7263348162332144,4,0.361,Jauz,Diamonds,Creamy,2,Energetic
Diamonds,47,0.187,0.772,0.316,7.45e-05,0,0.11,0.7292146804450722,0.136,0.32992596505418503,4,0.0506,Don Toliver,Donny Womack,The Rhythm & Beats,0,Sad
Diamonds - Remix,53,0.00279,0.621,0.703,0.0,11,0.114,0.8290337769186925,0.107,0.3798603487978608,4,0.485,Rihanna,Diamonds (Remix),G.O.O.D. Music,2,Energetic
Diana,52,0.297,0.562,0.414,0.0,7,0.848,0.7133050826456522,0.0293,0.5912478643765632,4,0.961,Paul Anka,Pure... Rock 'n Roll,All Out 50s,1,Happy
Dicen,77,0.13699999999999998,0.8170000000000001,0.635,7.85e-06,5,0.245,0.8189973484003668,0.138,0.4251809605559637,4,0.777,Matt Hunter,Dicen,100% LatinX,1,Happy
Dicen,77,0.13699999999999998,0.8170000000000001,0.635,7.85e-06,5,0.245,0.8189973484003668,0.138,0.4251809605559637,4,0.777,Matt Hunter,Dicen,Pop Sauce,1,Happy
Did It Again,58,0.235,0.536,0.672,0.0,5,0.0872,0.8277203677545659,0.11800000000000001,0.5148441304401655,5,0.6409999999999999,Lotto Boyzz,Did It Again,Rap UK,1,Happy
Did You Get That on Tape?,34,0.36,0.58,0.573,0.583,7,0.271,0.6770748147597452,0.42,0.34579354402066714,4,0.381,Dwyer,Night Swim,Raw Beats,0,Energetic
Diddy Bop (feat. Cam O'bi & Raury),66,0.713,0.637,0.503,0.000113,1,0.109,0.7890615319802741,0.336,0.33452322980546234,4,0.6609999999999999,Noname,Telefone,Urban Poet,1,Happy
Didn't I (Blow Your Mind This Time),61,0.795,0.484,0.59,0.0030600000000000002,9,0.155,0.7956037964959235,0.0283,0.5801797637814773,4,0.324,The Delfonics,The Delfonics,All Out 60s,2,Energetic
Die By The Gun,63,0.159,0.59,0.629,0.0,11,0.28800000000000003,0.7655192922459296,0.295,0.5757888394588929,4,0.41700000000000004,Bugzy Malone,B. Inspired,Grime Shutdown,2,Energetic
Die For You,79,0.111,0.586,0.525,0.0,1,0.134,0.7832131440041633,0.0615,0.551461302916003,4,0.508,The Weeknd,Starboy,All The Feels,0,Happy
Die In It,39,0.303,0.905,0.586,0.000101,10,0.135,0.7963224543404456,0.0806,0.37140864483860053,4,0.292,Kid Ink,Die In It,Hip Hop Made Me,0,Sad
Die Young,72,0.00498,0.711,0.7,0.000125,1,0.215,0.8416474611553044,0.046,0.5282356242623331,4,0.8009999999999999,Kesha,Warrior (Deluxe Version),2000s Smash Hits,1,Happy
Die Young,72,0.221,0.688,0.642,0.0,4,0.2,0.8227641067578619,0.321,0.6616058237522595,4,0.341,Roddy Ricch,Die Young,Cali Fire,2,Energetic
Die Young,72,0.221,0.688,0.642,0.0,4,0.2,0.8227641067578619,0.321,0.6616058237522595,4,0.341,Roddy Ricch,Die Young,Most Necessary,2,Energetic
Die Young,65,0.361,0.698,0.555,0.006840000000000001,8,0.10300000000000001,0.8012291527271826,0.0328,0.4207859094248055,4,0.47100000000000003,Sylvan Esso,What Now,The GRAMMYs Official Playlist,0,Energetic
Die Young,72,0.221,0.688,0.642,0.0,4,0.2,0.8227641067578619,0.321,0.6616058237522595,4,0.341,Roddy Ricch,Die Young,We Everywhere,2,Energetic
Dies Irae feat. Black Prez,62,0.054000000000000006,0.595,0.8270000000000001,2.44e-05,5,0.12300000000000001,0.9121750551384036,0.134,0.5988576993867564,4,0.392,Apashe,Requiem,Hype,2,Energetic
Diet,47,0.11900000000000001,0.5920000000000001,0.848,0.0,1,0.624,0.8243996728867742,0.392,0.6629181488787462,5,0.825,Tiwa Savage,Diet,No Wahala,1,Happy
Diez Mil Maneras,64,0.337,0.655,0.8109999999999999,0.0,0,0.09300000000000001,0.8455629073427007,0.0322,0.6353964624996905,4,0.737,David Bisbal,Tú Y Yo,Latin Pop Classics,1,Happy
Different (feat. Yung Bans),0,0.098,0.456,0.516,0.0,8,0.115,0.7002205536143533,0.45899999999999996,0.3180036150843108,4,0.684,Future,Future & Juice WRLD Present... WRLD ON DRUGS,United States Top 50,1,Happy
Different League,46,0.0411,0.919,0.502,0.00144,1,0.0993,0.7243575446683023,0.21,0.5737790836834243,4,0.584,Manu Crooks,Different League,Alternative Hip Hop,1,Happy
Dig,62,9.620000000000001e-05,0.623,0.983,0.0617,11,0.261,0.8727975615195896,0.151,0.5570159872564152,4,0.271,Mudvayne,L.D. 50,Pumping Iron,2,Sad
Dig Me Out,6,0.000125,0.34700000000000003,0.9390000000000001,0.0156,9,0.256,0.8030877506009466,0.05,0.6531541197929994,4,0.534,Sleater-Kinney,Dig Me Out,Alternative 90s,2,Happy
Diggi Style,39,0.021,0.578,0.8140000000000001,0.0,6,0.0948,0.8996852774267093,0.165,0.37137975717858357,4,0.5479999999999999,L'Algérino,Oriental Dream,Fitness Araby,2,Happy
Diggin' for the Devil,7,0.0425,0.6459999999999999,0.58,0.531,9,0.0836,0.7102817634376626,0.0517,0.5034046170734325,4,0.41200000000000003,Flip Grater,Pigalle,Swagger,0,Energetic
Diggin' Up Bones,54,0.361,0.703,0.575,0.0,0,0.0692,0.7571432111614997,0.0261,0.35355194413951924,4,0.8690000000000001,Randy Travis,Top 10,Country's Greatest Hits_  The '80s,1,Happy
Digging My Own Grave,42,0.000136,0.511,0.917,0.0,5,0.27,0.845389438207816,0.0826,0.5158551985407606,4,0.177,Escape the Fate,Digging My Own Grave,Hard Rock Workout,2,Sad
Digital Dash,34,0.0037799999999999995,0.8809999999999999,0.5660000000000001,6.83e-06,2,0.204,0.7733254033157386,0.136,0.5779182726830033,4,0.23199999999999998,Drake,What A Time To Be Alive,Gameday - Golden State Warriors,0,Sad
Digital Versicolor,0,0.41,0.581,0.41200000000000003,0.8420000000000001,4,0.105,0.6559611429137858,0.0673,0.825295685834317,4,0.19399999999999998,Glass Candy,B/E/A/T/B/O/X,Ultimate Pump Up,0,Sad
Dile,49,0.166,0.831,0.716,2.3e-05,9,0.0545,0.7768443486233985,0.11900000000000001,0.38803142977409855,4,0.655,Don Omar,The Last Don,Reggaeton Classics,1,Happy
Dile,49,0.166,0.831,0.716,2.3e-05,9,0.0545,0.7768443486233985,0.11900000000000001,0.38803142977409855,4,0.655,Don Omar,The Last Don,Represent_ Puerto Rico,1,Happy
Dile a Ella,43,0.33799999999999997,0.536,0.8590000000000001,1.52e-06,2,0.358,0.8367407627685673,0.0716,0.35866918677110254,4,0.705,Víctor Manuelle,A Pesar De Todo,Salsa Hits_ Los 90s,1,Happy
Dile A Tu Amiga,64,0.281,0.7879999999999999,0.674,0.033,2,0.0892,0.7527569201794166,0.0537,0.3920344340907404,4,0.8640000000000001,Ñejo,Ñejo & Dalmata (Special Edition) - EP,Reggaeton Classics,1,Happy
Dile Que Vuelva,40,0.0888,0.5720000000000001,0.937,0.0544,8,0.145,0.7961737665105444,0.182,0.7076486270107876,4,0.856,Geovanny Polanco,1,Bodega Sounds,1,Happy
Dilemma,79,0.21100000000000002,0.725,0.534,2.9100000000000003e-05,2,0.221,0.7534507967189552,0.16699999999999998,0.6937949306283481,4,0.621,Nelly,Nellyville,All Out 00s,1,Happy
"Dim Lights, Thick Smoke (And Loud, Loud Music)",29,0.652,0.58,0.374,0.0,4,0.221,0.584590984561247,0.0317,0.5875296098515175,4,0.596,Vern Gosdin,The Truly Great Hits,Country's Greatest Hits_  The '80s,0,Happy
Dime Por Que,43,0.759,0.634,0.6759999999999999,0.0,10,0.32299999999999995,0.8470745669466954,0.0475,0.679545060622818,4,0.966,Ismael Rivera,La Herencia,Salsa Classics,1,Happy
Dime Que Me Quieres (Bring A Little Lovin),1,0.025,0.746,0.595,1.24e-05,1,0.0413,0.5646172527445295,0.0462,0.47013015954241955,4,0.893,Ricky Martin,Ricky Martin,Fiesta 90era,1,Happy
Dimple,73,0.142,0.612,0.8440000000000001,0.0,5,0.287,0.8443981860084753,0.0756,0.5565744187390125,4,0.653,BTS,Love Yourself 結 'Answer',Teen Party,1,Happy
Din Daa Daa - Original US Mix,28,0.307,0.789,0.794,0.0059299999999999995,6,0.31,0.7983297400441107,0.127,0.5086497907708054,4,0.6940000000000001,George Kranz,Din Daa Daa (Remixes),The '80s All Lined Up,1,Happy
Dinero,51,0.00884,0.708,0.779,0.0,11,0.10800000000000001,0.8443486233985081,0.0697,0.4952046484371777,4,0.49,Trinidad Cardona,Dinero,Orgullo Afro-Latino,2,Energetic
Dinero - English Version,37,0.00436,0.701,0.779,0.0,11,0.121,0.8453150942928654,0.0647,0.4951097318399789,4,0.451,Trinidad Cardona,Dinero (English Version),100% LatinX,2,Energetic
Dinner For Two,59,0.995,0.655,0.033,0.9620000000000001,1,0.10400000000000001,0.36839887988501485,0.045,0.2889137414471893,3,0.31,Allysa Nelson,Dinner For Two,Piano in the Background,0,
Dinosaur,34,0.00747,0.59,0.816,0.00884,0,0.273,0.9137610586573489,0.11599999999999999,0.652006867009467,4,0.48700000000000004,More Giraffes,Dinosaur,NTC_ Studio Sounds,2,Energetic
Dios Mio (feat. Descemer Bueno),0,0.56,0.583,0.6559999999999999,0.00032,5,0.114,0.7424231160012886,0.0709,0.7020237869246199,4,0.612,The Pedrito Martinez Group,Dios Mio,Orgullo Afro-Latino,1,Happy
Dip,82,0.0152,0.877,0.562,0.0,9,0.0933,0.7848734914380591,0.26,0.41258594078855065,4,0.376,Tyga,Dip,A1 Hip-Hop,0,Energetic
Dip,82,0.0152,0.877,0.562,0.0,9,0.0933,0.7848734914380591,0.26,0.41258594078855065,4,0.376,Tyga,Dip,Beats & Rhymes,0,Energetic
Dip,82,0.0152,0.877,0.562,0.0,9,0.0933,0.7848734914380591,0.26,0.41258594078855065,4,0.376,Tyga,Dip,Cali Fire,0,Energetic
Dip,82,0.0152,0.877,0.562,0.0,9,0.0933,0.7848734914380591,0.26,0.41258594078855065,4,0.376,Tyga,Dip,Fresh Out The Rapper,0,Energetic
Dip,82,0.0152,0.877,0.562,0.0,9,0.0933,0.7848734914380591,0.26,0.41258594078855065,4,0.376,Tyga,Dip,Get Turnt,0,Energetic
Dip,82,0.0152,0.877,0.562,0.0,9,0.0933,0.7848734914380591,0.26,0.41258594078855065,4,0.376,Tyga,Dip,RapCaviar,0,Energetic
